postal_code,building_name,location_description,latitude,longitude
567720,ITE College Central,"Level 1 Block A, Outside Fire Command Center",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 1 Block A, Outside FOODGLE Food Court",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 2 Block A, FOYER@illuminITE, Foyer Main Entrance",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 2 Block A, Career Service Centre, Next To Reception Counter",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 6 Block A, Near College Administration Office",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 3 Block A, Outside Staff Academy Office",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 4 Block A, Outside Library",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 4 Block A, Outside Auditorium",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 7 Block A, Opposite Executive Salon Meeting Room 5",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 6 Block A, Inside Campus Development & Estate Division Office",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 8 Block A, CEO Office, Inside Printing Room",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 3 Block A, Inside Student Service Centre Office",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 4 Block C, Central Delight Cafeteria, Pillar Near Drink Stall",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 1 Block D, Washing Point, Near Stadium",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 4 Block F, Sports Hall Main Entrance",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 2 Block F, Aquatic Centre, Underneath Grandstand (Near Lifeguard Post)",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 2 Block F, Inside Club ITE, Lobby Area",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 2 Block F, Corridor Along Food Terrace",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 1 Block A, Information Counter",1.37789204076074,103.856411982029
567720,ITE College Central,"Level 4 Block D, Student Activities Centre Office, Next To Reception Counter",1.37789204076074,103.856411982029
556111,Nanyang Junior College,Level 2 Lift Lobby (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.35028314949236,103.866498721912
556111,Nanyang Junior College,"Level 1 Grandstand Area, Near AEP Room (Available During School Operating Hours. Approach Security Officer At Main Gate.)",1.35028314949236,103.866498721912
556111,Nanyang Junior College,Level 1 Outside PE Games Room (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.35028314949236,103.866498721912
556111,Nanyang Junior College,Level 3 Outside Gym (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.35028314949236,103.866498721912
556111,Nanyang Junior College,Level 3 Outside Science Lab (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.35028314949236,103.866498721912
578774,Singapore Island Country Club (Island Location),"Level 2 Clubhouse Lobby, Near Bistro Restaurant",1.35919189943565,103.818866382762
578774,Singapore Island Country Club (Island Location),Level 1 Golf Course Maintenance Warehouse,1.35919189943565,103.818866382762
578774,Singapore Island Country Club (Island Location),"Level 1 Rotunda, Island Halfway House",1.35919189943565,103.818866382762
578774,Singapore Island Country Club (Island Location),"Level 2 ISP Building, Outside Lifestyle Centre",1.35919189943565,103.818866382762
578774,Singapore Island Country Club (Island Location),"Level 3 Main Building, On Pillar Near Lift Lobby",1.35919189943565,103.818866382762
578774,Singapore Island Country Club (Island Location),"Level 3 ISP Building, Beside Swimming Pool Reception Counter",1.35919189943565,103.818866382762
578774,Singapore Island Country Club (Island Location),"Level 1 Old Course, Halfway House",1.35919189943565,103.818866382762
578774,Singapore Island Country Club (Island Location),Level 2 A-Frame (Next to Lift),1.35919189943565,103.818866382762
578774,Singapore Island Country Club (Island Location),Level 1 Outside Golf Office,1.35919189943565,103.818866382762
900130,,"Level 1 Stadium, Outside First Aid Room",,
158790,Delta Sports Hall,"Level 1 Walkway, Near Futsal Court 3 (Approach Receptionist For Assistance)",1.29052498417749,103.820588112164
158790,Delta Sports Hall,"Level 1 Indoor Hall, Tenant Unit (Approach Receptionist For Assistance)",1.29052498417749,103.820588112164
178901,Li Ka Shing Library,"Level B1 SMU Concourse, Outside Office Of Student Life",1.29665675818652,103.850105946307
178901,Li Ka Shing Library,"Level B1 SMU Concourse, Opposite Bras Basah MRT Exit C",1.29665675818652,103.850105946307
178903,School of Economics and Computing & Information Systems 2,"Level B1 SMU Concourse, Outside Drama & Music Lab",1.29797001327877,103.848868170098
188065,SMU Administration Building,Level 1 Lift Lobby,1.29684671398423,103.852207943172
188065,SMU Administration Building,Level 3 Beside Sports Hall,1.29684671398423,103.852207943172
188065,SMU Administration Building,Level 5 Outside Toilet For Disabled,1.29684671398423,103.852207943172
188065,SMU Administration Building,Level 7 Outside Toilet For Disabled,1.29684671398423,103.852207943172
188065,SMU Administration Building,Level 9 Outside Toilet For Disabled,1.29684671398423,103.852207943172
188065,SMU Administration Building,Level 11 Outside Toilet For Disabled,1.29684671398423,103.852207943172
188065,SMU Administration Building,Level 13 Outside Toilet For Disabled,1.29684671398423,103.852207943172
178900,School of Accountancy,Level 1 Lift Lobby,1.2956709959881,103.84992409703
178900,School of Accountancy,Level 3 Lift Lobby,1.2956709959881,103.84992409703
178900,School of Accountancy,Level 5 Lift Lobby,1.2956709959881,103.84992409703
178902,School of Computing & Information Systems 1,Level 1 Lift Lobby,1.29737732421801,103.849551540547
178902,School of Computing & Information Systems 1,Level 3 Lift Lobby,1.29737732421801,103.849551540547
178902,School of Computing & Information Systems 1,Level 5 Outside General Office,1.29737732421801,103.849551540547
178901,Li Ka Shing Library,Level 2 Opp Information Counter,1.29665675818652,103.850105946307
178901,Li Ka Shing Library,Level 4,1.29665675818652,103.850105946307
178899,Lee Kong Chian School of Business,Level 1 Lift Lobby,1.29509045190873,103.850566200283
178899,Lee Kong Chian School of Business,Level 3 Lift Lobby,1.29509045190873,103.850566200283
178899,Lee Kong Chian School of Business,Level 5 Outside General Office,1.29509045190873,103.850566200283
178903,School of Economics and Computing & Information Systems 2,Level 1 Lift Lobby,1.29797001327877,103.848868170098
178903,School of Economics and Computing & Information Systems 2,Level 3 Lift Lobby,1.29797001327877,103.848868170098
178903,School of Economics and Computing & Information Systems 2,Level 5 Outside General Office,1.29797001327877,103.848868170098
670229,,Level 1 Lift Lobby A,1.37526298800703,103.771656502775
179024,Clarke Quay,"Level 1 Fire Command Centre, AED Set 1",1.29031394635744,103.84672838239
179024,Clarke Quay,"Level 1 Fire Command Centre, AED Set 2",1.29031394635744,103.84672838239
329133,Aloft Singapore Novena,"Level 1 East Wing Hotel, Fireman Lift Lobby",1.32699075133711,103.847403697576
329983,Aloft Singapore Novena,"Level 1 West Wing Hotel, Fireman Lift Lobby",1.32717562161128,103.846650410884
288303,Singapore Island Country Club (Bukit Location),Level 1 Bukit Clubhouse (Near Lifestyle Area),1.34128829859983,103.810536997504
288303,Singapore Island Country Club (Bukit Location),Level 1 Tennis Court 5,1.34128829859983,103.810536997504
288303,Singapore Island Country Club (Bukit Location),Level 2 Bukit Clubhouse (Outside Sports Male Changing Room),1.34128829859983,103.810536997504
288303,Singapore Island Country Club (Bukit Location),Level 2 Inside Security Office,1.34128829859983,103.810536997504
288303,Singapore Island Country Club (Bukit Location),Level 1 Golf Course Maintenance Warehouse,1.34128829859983,103.810536997504
288303,Singapore Island Country Club (Bukit Location),Level 3 Bukit Clubhouse (Inside The Social Entrance),1.34128829859983,103.810536997504
288303,Singapore Island Country Club (Bukit Location),Level 1 Tennis Court 6,1.34128829859983,103.810536997504
238891,The Atrium @ Orchard,Level 1 Fire Command Centre,1.29956309805197,103.845855270283
238891,The Atrium @ Orchard,Level 1 Security Counter,1.29956309805197,103.845855270283
238839,Plaza Singapura,Level 1 Fire Command Centre,1.30082071769235,103.845067272666
238891,The Atrium @ Orchard,Level 4 Customer Service Counter,1.29956309805197,103.845855270283
238843,The Centrepoint,Level 1 Fire Command Centre,1.30197836876806,103.839759023144
238843,The Centrepoint,Level 3 Beside Customer Service Counter,1.30197836876806,103.839759023144
238858,Hotel Jen Orchardgateway Singapore,Level 19 Swimming Pool,1.30048912114759,103.839325098352
238858,Hotel Jen Orchardgateway Singapore,Level 9 Fire Command Centre,1.30048912114759,103.839325098352
189657,Ibis Singapore on Bencoolen,Level 1 Fire Command Centre,1.30113722227408,103.85255950451
188994,Singapore Pools Building,Level 1 Main Lobby,1.30117342723628,103.851274599853
329563,Mount Elizabeth Novena Hospital,Level 1 Carpark Lift Lobby,1.32210979381602,103.844317495607
247905,Orchard Rendezvous Hotel,Level 1 Inside Front Desk Office,1.30661330825123,103.827764147951
559020,Burghley Squash & Tennis Centre,Level 1 Main Office,1.35937725982006,103.860489203259
228518,Vibe Hotel Singapore Orchard,Level 1 Reception Counter,1.30820322497533,103.835810152627
529510,Tampines Mall,Level 2 Information Counter,1.35250468330971,103.944682574769
529510,Tampines Mall,Level 1 Fire Command Centre,1.35250468330971,103.944682574769
228221,Goodwood Park Hotel,Level 1 Fire Command Centre,1.30771173944605,103.834556167895
228221,Goodwood Park Hotel,Level 1 Parklane Suite Lift Lobby,1.30771173944605,103.834556167895
319580,Kheng Cheng School,Level 1 Outside General Office (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.3373381935639,103.847148501824
319580,Kheng Cheng School,Level 2 Outside Multipurpose Hall (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.3373381935639,103.847148501824
319580,Kheng Cheng School,Level 1 Amphitheatre (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.3373381935639,103.847148501824
469719,Red Swastika School,Level 1 Near General Office (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.33405659580859,103.934317528484
469719,Red Swastika School,Level 1 Outside Table Tennis Room (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.33405659580859,103.934317528484
469719,Red Swastika School,Level 2 Multi Purpose Hall (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.33405659580859,103.934317528484
308433,Tan Tock Seng Hospital,Level 1 Inside Security Control Room,1.3194999277015,103.849900554786
248371,Valley Point Shopping Centre,Level 1 Fire Command Centre,1.29303600932874,103.827069067058
570233,Thomson Community Club,Level 1 Outside Wellness Centre,1.35857600459413,103.845592706619
570233,Thomson Community Club,Level 1 Office Counter,1.35857600459413,103.845592706619
319258,Toa Payoh South Community Club,Level 1 Inside Constituency Office,1.33489037473653,103.859378974667
319258,Toa Payoh South Community Club,Level 1 Badminton Hall,1.33489037473653,103.859378974667
238857,Grand Park Orchard,Level 4 Back Office,1.3029831225958,103.836283923443
238867,Hilton Singapore Orchard,"Level 1 Fire Command Centre, AED Set 1",1.30206450556085,103.836340953476
238867,Hilton Singapore Orchard,"Level 1 Fire Command Centre, AED Set 2",1.30206450556085,103.836340953476
329979,HometeamNS-JOM Balestier,Level 1 Outside Handicapped Toilet,1.32902615297617,103.848460929256
329979,HometeamNS-JOM Balestier,Level 2 Gym Counter,1.32902615297617,103.848460929256
570191,,"Level 1 On Pillar, Outside Parkinson Society Singapore",1.35054161207715,103.851371061032
289761,The British Club,"Level B1 Main Clubhouse, Verandah Café",1.34579066541818,103.792630331681
289761,The British Club,Level B2 Near Gym & Tennis Court,1.34579066541818,103.792630331681
569766,Ang Mo Kio-Thye Hua Kwan Hospital,"Level 1 Lobby, Outside Pharmacy",1.38401946148579,103.840355932686
569766,Ang Mo Kio-Thye Hua Kwan Hospital,Level 1 Admin Block Carpark,1.38401946148579,103.840355932686
569766,Ang Mo Kio-Thye Hua Kwan Hospital,Level 1 Ambulance Bay,1.38401946148579,103.840355932686
